id	TCGA-UB-A7ME_Alive	TCGA-DD-A4NL_Alive	TCGA-DD-A11C_Alive	TCGA-2Y-A9H7_Alive	TCGA-RC-A7S9_Alive	TCGA-G3-AAV2_Alive	TCGA-DD-A1EI_Alive	TCGA-FV-A496_Alive	TCGA-DD-AADL_Alive	TCGA-ZS-A9CF_Alive	TCGA-ZS-A9CFa_Alive	TCGA-RC-A6M3_Alive	TCGA-DD-AACJ_Alive	TCGA-DD-AACG_Dead	TCGA-UB-A7MF_Dead	TCGA-CC-A9FU_Alive	TCGA-DD-A3A4_Dead	TCGA-DD-AAD6_Alive	TCGA-DD-A115_Dead	TCGA-DD-A3A9_Dead	TCGA-DD-A119_Dead
ENSG00000239926.1	0.385399	0.175109	0.83542	0.223321	0.25821	0.286957	0.313772	0.337687	1.01081	0.361877	0.361877	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000231383.2	0.74474	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.83542
ENSG00000198917.10	0.637079	0.223321	0.337687	0.505077	0.431264	0.683862	0.313772	0.175109	0.532361	0.25821	0.25821	0.83542	0.408318	0.455639	0.563175	1.01081	0.286957	0.74474	0.597684	0.480066	0.385399
ENSG00000214456.7	0.25821	0.455639	0.385399	0.532361	0.83542	0.431264	0.175109	0.223321	0.505077	0.683862	0.683862	1.01081	0.637079	0.286957	0.597684	0.313772	0.563175	0.361877	0.408318	0.337687	0.480066
ENSG00000090975.11	0.385399	0.563175	0.637079	0.408318	0.286957	0.532361	0.505077	0.74474	0.83542	0.480066	0.480066	0.431264	0.337687	0.175109	0.683862	0.361877	0.223321	0.25821	1.01081	0.455639	0.313772
ENSG00000213484.2	0.83542	1.01081	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.431264	0.455639	0.480066	0.74474	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000196642.14	0.597684	0.25821	0.286957	0.505077	0.532361	0.455639	0.431264	0.223321	0.337687	0.361877	0.361877	0.83542	0.385399	0.563175	0.74474	1.01081	0.175109	0.637079	0.480066	0.683862	0.313772
ENSG00000234594.1	0.385399	0.175109	0.223321	0.25821	1.01081	0.286957	0.83542	0.313772	0.337687	0.361877	0.361877	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000135740.15	0.83542	0.637079	0.532361	0.175109	0.505077	0.313772	0.480066	0.408318	0.431264	0.597684	0.597684	1.01081	0.25821	0.455639	0.563175	0.74474	0.286957	0.223321	0.385399	0.361877	0.337687
ENSG00000198691.10	0.408318	0.431264	0.532361	0.83542	0.313772	0.637079	0.683862	0.597684	0.455639	1.01081	1.01081	0.25821	0.505077	0.480066	0.286957	0.385399	0.563175	0.361877	0.337687	0.223321	0.175109
ENSG00000259759.1	0.563175	0.74474	0.361877	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.337687	0.385399	0.683862	0.431264	0.455639	0.480066	0.505077	0.532361	1.01081	0.597684	0.637079
ENSG00000228072.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000120688.8	0.480066	0.337687	0.637079	0.563175	0.175109	0.431264	0.455639	0.505077	0.597684	1.01081	1.01081	0.286957	0.408318	0.361877	0.385399	0.683862	0.74474	0.313772	0.25821	0.223321	0.532361
ENSG00000184470.18	0.431264	0.455639	0.286957	0.597684	0.683862	0.505077	0.480066	0.361877	0.385399	0.313772	0.313772	0.175109	0.83542	0.532361	0.563175	0.637079	0.25821	0.408318	0.337687	1.01081	0.74474
ENSG00000234239.1	0.597684	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.431264	0.455639	0.480066	0.83542	0.683862	0.505077	1.01081	0.532361	0.563175	0.637079
ENSG00000138434.15	0.637079	0.532361	0.563175	1.01081	0.337687	0.313772	0.683862	0.361877	0.597684	0.480066	0.480066	0.455639	0.175109	0.385399	0.223321	0.83542	0.408318	0.286957	0.505077	0.25821	0.431264
ENSG00000181656.6	0.455639	0.563175	1.01081	5.19286	0.74474	0.480066	0.431264	0.637079	5.89852	6.01727	6.01727	0.337687	0.361877	0.597684	5.74503	0.385399	0.532361	0.408318	0.83542	0.313772	0.505077
ENSG00000138279.14	5.19387	5.36748	5.15644	5.10203	0.83542	5.93564	5.99901	5.57022	5.10303	5.92038	5.92038	1.01081	5.40189	0.74474	5.13005	5.45794	5.77626	0.683862	5.9969	5.90463	5.06565
ENSG00000138741.9	0.597684	0.563175	0.74474	0.286957	0.313772	0.223321	0.637079	0.337687	0.385399	1.01081	1.01081	0.683862	0.25821	0.455639	0.532361	0.361877	0.408318	0.480066	0.431264	0.505077	0.175109
ENSG00000228305.2	0.505077	0.480066	0.25821	0.313772	0.431264	0.83542	0.637079	0.563175	0.286957	0.385399	0.385399	0.532361	0.455639	1.01081	0.361877	0.683862	0.175109	0.337687	0.223321	0.74474	0.597684
ENSG00000172478.16	5.72066	0.408318	0.637079	0.74474	0.532361	0.286957	0.455639	0.480066	0.683862	0.505077	0.505077	0.337687	0.563175	5.10821	0.431264	5.54966	0.361877	0.313772	0.597684	0.83542	0.385399
ENSG00000222019.6	0.337687	0.361877	0.532361	0.455639	0.74474	0.683862	0.385399	0.597684	0.83542	0.505077	0.505077	0.286957	1.01081	0.223321	0.25821	0.563175	0.313772	0.637079	0.480066	0.175109	0.408318
ENSG00000223698.3	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000257322.4	0.563175	0.455639	0.83542	0.313772	0.505077	0.74474	0.431264	0.597684	0.337687	1.01081	1.01081	0.385399	0.175109	0.25821	0.361877	0.532361	0.223321	0.286957	0.637079	0.408318	0.480066
ENSG00000105186.13	0.74474	0.25821	0.505077	0.431264	0.683862	0.385399	1.01081	0.637079	0.408318	0.455639	0.455639	0.361877	0.532361	0.480066	0.223321	0.83542	0.175109	0.597684	0.337687	0.313772	0.286957
ENSG00000157538.12	0.313772	0.431264	0.480066	0.408318	0.361877	0.25821	0.74474	0.175109	1.01081	0.563175	0.563175	0.505077	0.532361	0.337687	0.385399	0.455639	0.683862	0.223321	0.637079	0.286957	0.597684
ENSG00000260287.4	0.408318	0.175109	0.223321	0.25821	0.286957	0.83542	0.313772	0.337687	0.361877	0.385399	0.385399	0.431264	0.74474	0.455639	1.01081	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079
ENSG00000127837.8	0.83542	0.431264	5.55077	0.683862	0.480066	0.637079	5.12315	0.408318	1.01081	0.532361	0.532361	5.80239	0.74474	0.505077	5.33851	5.67094	5.13551	0.455639	0.597684	5.27017	5.04083
ENSG00000226234.2	1.01081	0.175109	0.223321	0.597684	0.637079	0.25821	0.563175	0.286957	0.313772	0.337687	0.337687	0.361877	0.74474	0.83542	0.385399	0.408318	0.431264	0.455639	0.480066	0.505077	0.683862
ENSG00000188782.6	0.74474	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	1.01081	0.431264	0.455639	0.637079	0.683862	0.480066	0.505077	0.532361	0.563175	0.597684
ENSG00000100991.10	5.58775	0.337687	0.83542	1.01081	0.385399	0.597684	0.74474	0.532361	5.17589	0.637079	0.637079	0.563175	0.480066	0.455639	5.41355	5.45963	0.408318	0.361877	0.683862	5.00781	0.431264
ENSG00000077238.12	1.01081	0.597684	0.83542	0.313772	0.385399	0.223321	0.361877	0.563175	0.408318	0.455639	0.455639	0.480066	0.25821	0.431264	0.505077	0.337687	0.175109	0.683862	0.74474	0.532361	0.286957
ENSG00000152558.13	7.14714	5.6285	6.08275	5.20333	6.01569	0.74474	6.61867	6.5718	7.01257	6.36231	6.36231	5.95991	5.41541	5.24518	6.1043	6.16914	9.12664	0.83542	6.88401	1.01081	6.48756
ENSG00000254226.4	0.597684	0.175109	0.223321	0.532361	0.25821	0.563175	0.286957	0.637079	0.313772	0.74474	0.74474	1.01081	0.683862	0.337687	0.361877	0.83542	0.385399	0.408318	0.431264	0.455639	0.480066
ENSG00000225053.1	0.385399	0.175109	0.223321	0.25821	0.286957	0.313772	0.683862	0.337687	0.361877	0.74474	0.74474	0.408318	0.431264	0.455639	0.480066	0.83542	0.505077	0.532361	1.01081	0.563175	0.597684
ENSG00000136144.10	0.385399	0.431264	0.532361	0.505077	0.313772	1.01081	0.480066	0.597684	0.83542	0.683862	0.683862	0.455639	0.408318	0.175109	0.25821	0.563175	0.637079	0.361877	0.337687	0.223321	0.286957
ENSG00000251614.1	0.597684	0.175109	0.683862	0.223321	0.25821	0.286957	0.313772	0.337687	0.74474	0.361877	0.361877	0.385399	0.408318	0.431264	0.455639	0.480066	0.505077	0.83542	0.532361	0.563175	0.637079
ENSG00000101197.11	0.597684	0.637079	0.563175	0.223321	0.25821	0.74474	0.505077	0.286957	0.337687	0.361877	0.361877	0.83542	0.313772	0.480066	0.683862	1.01081	0.175109	0.532361	0.408318	0.385399	0.431264
ENSG00000221502.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000172289.2	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000254935.1	0.83542	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.74474	0.361877	0.385399	0.385399	0.408318	0.683862	0.431264	0.455639	0.480066	1.01081	0.505077	0.532361	0.563175	0.597684
ENSG00000258679.1	1.01081	0.83542	0.597684	0.223321	0.480066	0.505077	0.337687	0.563175	0.532361	0.683862	0.683862	0.313772	0.25821	0.286957	0.455639	0.361877	0.408318	0.385399	0.637079	0.431264	0.175109
ENSG00000271131.1	0.683862	0.175109	0.480066	0.223321	0.532361	0.25821	0.286957	0.563175	0.597684	0.313772	0.313772	0.74474	0.455639	0.337687	0.505077	1.01081	0.637079	0.361877	0.385399	0.83542	0.408318
ENSG00000232878.2	0.563175	0.455639	0.480066	0.286957	0.408318	0.337687	0.83542	0.361877	1.01081	0.683862	0.683862	0.637079	0.385399	0.597684	0.505077	0.431264	0.313772	0.532361	0.25821	0.223321	0.175109
ENSG00000277075.1	5.16174	0.361877	0.286957	0.455639	0.505077	0.532361	0.408318	0.74474	0.431264	0.563175	0.563175	0.637079	0.683862	5.01138	0.313772	0.385399	0.83542	0.480066	0.597684	0.337687	1.01081
ENSG00000182871.13	7.07198	7.23662	8.17764	6.76251	5.01335	7.32571	6.28935	6.25671	6.8256	6.7101	6.7101	0.74474	0.83542	1.01081	5.52518	6.43871	5.98396	6.10566	6.95637	6.75789	5.67528
ENSG00000143458.10	1.01081	0.361877	0.455639	0.532361	0.408318	0.431264	0.313772	0.637079	0.597684	0.563175	0.563175	0.505077	0.385399	0.223321	0.480066	0.74474	0.25821	0.175109	0.286957	0.683862	0.337687
ENSG00000185681.11	0.637079	1.01081	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.361877	0.683862	0.431264	0.455639	0.74474	0.480066	0.505077	0.532361	0.563175	0.597684	0.83542
ENSG00000239600.1	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	1.01081	1.01081	0.431264	0.83542	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000168589.13	0.408318	0.313772	0.455639	0.337687	0.683862	1.01081	0.532361	0.74474	0.480066	0.175109	0.175109	0.361877	0.83542	0.431264	0.597684	0.25821	0.505077	0.286957	0.385399	0.563175	0.637079
ENSG00000211864.2	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000237058.1	1.01081	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.431264	0.455639	0.83542	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000224747.1	0.431264	0.637079	0.83542	0.505077	0.385399	0.455639	0.532361	0.597684	0.683862	1.01081	1.01081	0.480066	0.408318	0.337687	0.361877	0.313772	0.286957	0.563175	0.25821	0.223321	0.175109
ENSG00000224584.2	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000257704.3	0.408318	0.313772	0.337687	0.431264	0.637079	0.532361	0.480066	0.385399	0.361877	0.25821	0.25821	0.597684	0.563175	5.12948	0.505077	0.83542	0.223321	0.455639	0.74474	1.01081	0.683862
ENSG00000260576.1	0.637079	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.74474	0.74474	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	1.01081	0.563175	0.597684	0.683862
ENSG00000243319.6	0.431264	0.175109	0.505077	0.223321	0.683862	0.25821	0.83542	0.286957	0.74474	0.597684	0.597684	0.313772	0.480066	0.637079	0.532361	0.337687	0.563175	0.361877	0.385399	0.408318	0.455639
ENSG00000241544.1	0.286957	0.563175	0.505077	0.408318	0.223321	1.01081	0.455639	0.431264	0.83542	0.597684	0.597684	0.385399	0.74474	0.637079	0.25821	0.337687	0.175109	0.361877	0.683862	0.313772	0.532361
ENSG00000069424.13	0.597684	0.83542	0.505077	0.361877	0.480066	0.313772	0.532361	1.01081	0.408318	0.337687	0.337687	0.74474	0.175109	0.431264	0.637079	0.286957	0.223321	0.25821	0.385399	0.563175	0.683862
ENSG00000228151.1	0.597684	0.175109	0.223321	1.01081	0.25821	0.286957	0.313772	0.337687	0.361877	0.637079	0.637079	0.385399	0.408318	0.431264	0.563175	0.74474	0.455639	0.83542	0.683862	0.480066	0.505077
ENSG00000237425.1	1.01081	0.175109	0.683862	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.385399	0.408318	0.431264	0.455639	0.480066	0.74474	0.505077	0.532361	0.563175	0.597684	0.83542
ENSG00000205436.6	0.637079	0.683862	0.25821	5.25113	0.74474	0.480066	0.408318	0.431264	0.597684	1.01081	1.01081	0.286957	0.385399	0.455639	0.532361	0.563175	0.313772	0.337687	0.505077	0.361877	0.83542
ENSG00000207573.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	1.01081	0.74474
ENSG00000105428.5	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000253223.1	0.74474	0.175109	0.683862	0.223321	0.25821	0.563175	0.83542	0.286957	0.313772	0.337687	0.337687	0.597684	0.361877	0.385399	0.532361	1.01081	0.408318	0.431264	0.455639	0.637079	0.480066
ENSG00000269387.1	0.313772	0.175109	0.223321	0.563175	0.597684	0.25821	0.532361	0.637079	0.286957	0.74474	0.74474	0.337687	0.83542	1.01081	0.361877	0.683862	0.385399	0.408318	0.431264	0.455639	0.480066
ENSG00000230773.5	0.505077	0.175109	0.563175	0.25821	0.286957	0.313772	0.361877	1.01081	0.480066	0.83542	0.83542	0.337687	0.455639	0.637079	0.408318	0.532361	0.431264	0.597684	0.683862	0.223321	0.385399
ENSG00000139163.14	0.505077	0.408318	0.597684	0.480066	1.01081	0.25821	0.74474	0.361877	0.683862	0.637079	0.637079	0.83542	0.223321	0.313772	0.455639	0.532361	0.385399	0.431264	0.337687	0.175109	0.286957
ENSG00000185920.14	0.532361	0.313772	0.455639	0.431264	0.223321	0.480066	0.597684	0.637079	0.563175	0.74474	0.74474	0.337687	0.286957	0.175109	0.385399	0.361877	0.505077	0.408318	0.83542	0.683862	0.25821
ENSG00000198915.10	0.637079	0.455639	0.563175	0.337687	0.431264	0.223321	0.597684	0.83542	0.532361	0.361877	0.361877	1.01081	0.313772	0.408318	0.74474	0.505077	0.175109	0.286957	0.385399	0.480066	0.683862
ENSG00000198889.4	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.74474	0.385399	0.385399	0.431264	0.455639	0.83542	0.480066	1.01081	0.505077	0.532361	0.683862	0.563175	0.597684
ENSG00000271392.1	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.74474	0.337687	0.361877	0.385399	0.385399	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.83542	1.01081
ENSG00000267455.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	1.01081	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000183475.11	0.286957	0.337687	0.74474	0.637079	0.532361	0.480066	0.597684	0.361877	0.83542	1.01081	1.01081	0.175109	0.408318	0.313772	0.505077	0.683862	0.455639	0.563175	0.385399	0.223321	0.25821
ENSG00000123104.10	0.455639	0.532361	0.83542	0.563175	0.25821	0.637079	0.505077	0.286957	1.01081	0.597684	0.597684	0.175109	0.480066	0.313772	0.223321	0.385399	0.431264	0.683862	0.408318	0.361877	0.337687
ENSG00000099365.8	0.597684	0.563175	0.637079	0.223321	0.431264	0.683862	0.25821	0.455639	0.532361	0.74474	0.74474	0.337687	0.505077	0.175109	0.83542	0.286957	0.313772	0.361877	0.385399	0.408318	0.480066
ENSG00000132780.15	0.455639	0.25821	0.505077	0.337687	0.597684	0.385399	0.408318	0.286957	0.532361	0.637079	0.637079	1.01081	0.431264	0.683862	0.74474	0.83542	0.175109	0.563175	0.361877	0.313772	0.223321
ENSG00000163798.12	0.637079	0.175109	0.480066	0.408318	0.223321	0.385399	0.563175	0.532361	0.455639	0.83542	0.83542	0.361877	0.597684	0.286957	0.683862	1.01081	0.313772	0.337687	0.431264	0.74474	0.25821
ENSG00000260170.1	0.385399	0.175109	0.83542	0.223321	0.25821	0.286957	0.313772	0.337687	1.01081	0.361877	0.361877	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000228317.1	0.455639	0.505077	0.385399	0.408318	0.431264	0.175109	0.223321	0.74474	0.683862	0.480066	0.480066	0.286957	0.313772	0.532361	0.563175	0.597684	0.637079	1.01081	0.83542	0.337687	0.361877
ENSG00000277435.1	0.337687	0.431264	0.175109	0.683862	0.480066	0.637079	0.455639	0.532361	0.563175	0.223321	0.223321	0.408318	0.385399	0.597684	1.01081	0.74474	0.286957	0.505077	0.361877	0.83542	0.313772
ENSG00000275107.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000261662.1	0.337687	0.385399	0.505077	0.83542	0.597684	0.408318	0.431264	0.455639	1.01081	0.563175	0.563175	0.480066	0.637079	0.286957	0.683862	0.74474	0.25821	0.223321	0.532361	0.361877	0.175109
ENSG00000263999.2	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000248843.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000004975.10	0.597684	0.313772	0.385399	0.74474	0.563175	0.83542	0.505077	0.286957	0.637079	0.480066	0.480066	0.408318	0.337687	0.532361	0.683862	1.01081	0.175109	0.455639	0.361877	0.25821	0.223321
ENSG00000236930.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000048707.12	0.532361	0.480066	0.683862	0.286957	0.313772	0.455639	0.83542	0.563175	1.01081	0.637079	0.637079	0.505077	0.223321	0.408318	0.385399	0.361877	0.25821	0.175109	0.74474	0.431264	0.337687
ENSG00000091127.12	0.313772	0.25821	0.480066	0.597684	0.455639	0.337687	0.683862	0.361877	0.83542	0.431264	0.431264	1.01081	0.505077	0.532361	0.175109	0.637079	0.563175	0.74474	0.385399	0.286957	0.408318
ENSG00000241808.1	0.408318	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	1.01081	1.01081	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474
ENSG00000172572.6	0.431264	0.480066	0.597684	0.223321	0.683862	0.337687	0.637079	0.313772	0.408318	0.532361	0.532361	1.01081	0.25821	0.175109	0.74474	0.361877	0.83542	0.286957	0.505077	0.563175	0.455639
ENSG00000265264.4	0.455639	0.683862	0.175109	0.563175	0.223321	0.25821	0.83542	0.597684	0.637079	1.01081	1.01081	0.313772	0.505077	0.337687	0.532361	0.361877	0.385399	0.408318	0.74474	0.431264	0.480066
ENSG00000159596.6	0.385399	0.286957	0.313772	0.337687	0.480066	0.505077	0.563175	0.223321	0.83542	0.455639	0.455639	0.74474	0.532361	0.637079	0.408318	1.01081	0.597684	0.683862	0.25821	0.175109	0.431264
ENSG00000223923.1	0.597684	0.286957	0.532361	0.563175	0.337687	0.480066	0.455639	0.361877	0.637079	0.83542	0.83542	0.25821	0.223321	0.385399	0.683862	0.74474	0.175109	0.505077	0.313772	0.431264	0.408318
ENSG00000215811.5	0.83542	0.175109	0.385399	0.408318	0.431264	0.637079	0.532361	0.480066	0.337687	1.01081	1.01081	0.683862	0.286957	0.597684	0.455639	0.74474	0.25821	0.223321	0.313772	0.563175	0.361877
ENSG00000275064.1	0.480066	0.175109	0.532361	0.637079	0.223321	0.25821	0.286957	0.313772	0.74474	0.337687	0.337687	0.361877	0.597684	0.83542	0.563175	0.683862	0.385399	0.408318	0.431264	0.455639	0.505077
ENSG00000228791.6	0.286957	0.385399	0.313772	0.408318	0.637079	0.597684	0.455639	0.505077	0.683862	0.74474	0.74474	0.223321	0.480066	0.361877	0.337687	0.563175	0.83542	0.532361	0.431264	0.175109	0.25821
ENSG00000276462.1	0.683862	0.175109	0.563175	0.597684	0.637079	0.223321	0.532361	0.25821	0.286957	0.83542	0.83542	0.74474	0.313772	0.337687	0.361877	0.385399	0.408318	1.01081	0.431264	0.455639	0.480066
ENSG00000261704.2	0.385399	0.175109	0.223321	0.25821	0.83542	1.01081	0.286957	0.313772	0.337687	0.361877	0.361877	0.408318	0.431264	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000152127.7	0.637079	0.455639	0.505077	0.313772	0.683862	0.223321	0.74474	0.532361	0.480066	0.83542	0.83542	0.431264	0.385399	0.337687	0.408318	0.25821	0.175109	0.361877	0.563175	0.597684	0.286957
ENSG00000277810.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	1.01081	0.455639	0.480066	0.505077	0.83542	0.532361	0.563175	0.597684	0.637079	0.683862
ENSG00000141448.7	1.01081	0.480066	0.455639	0.431264	0.286957	0.408318	0.637079	0.505077	0.683862	0.83542	0.83542	0.385399	0.175109	0.337687	0.532361	0.313772	0.25821	0.223321	0.74474	0.361877	0.597684
ENSG00000100028.10	5.42756	0.532361	5.04883	5.24863	0.83542	5.37252	5.58423	0.563175	5.11466	5.17472	5.17472	0.74474	5.83622	6.72774	5.31174	5.67016	0.597684	5.32256	0.637079	0.683862	5.50294
ENSG00000268847.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
ENSG00000260322.1	0.431264	0.175109	0.223321	0.25821	0.286957	0.313772	0.337687	0.361877	0.385399	0.408318	0.408318	0.455639	0.480066	0.505077	0.532361	0.563175	0.597684	0.637079	0.683862	0.74474	0.83542
